year.id,year.display-label,hisp.id,hisp.display-label,GEO.id,GEO.id2,GEO.display-label,wac_sex0_age999,bac_sex0_age999,iac_sex0_age999,aac_sex0_age999,nac_sex0_age999,wac_sex0_age0to17,bac_sex0_age0to17,iac_sex0_age0to17,aac_sex0_age0to17,nac_sex0_age0to17,wac_sex0_age18to64,bac_sex0_age18to64,iac_sex0_age18to64,aac_sex0_age18to64,nac_sex0_age18to64,wac_sex0_age65plus,bac_sex0_age65plus,iac_sex0_age65plus,aac_sex0_age65plus,nac_sex0_age65plus
est72011,"July 1, 2011 Estimate",totpop,Total,0400000US34,34,New Jersey,6688686,1387509,94474,838221,16602,1499592,385535,27150,216227,4304,4173500,875171,60910,555045,11081,1015594,126803,6414,66949,1217
est72012,"July 1, 2012 Estimate",hisp,Hispanic,0400000US34,34,New Jersey,1429399,193841,54370,22283,7797,412347,68522,16190,8691,2316,919860,116193,35801,12582,5081,97192,9126,2379,1010,400
est72012,"July 1, 2012 Estimate",nhisp,Not Hispanic,0400000US34,34,New Jersey,5257169,1206282,41515,841609,9361,1072984,314231,10878,211637,2123,3234951,769389,26128,557738,6340,949234,122662,4509,72234,898
est72012,"July 1, 2012 Estimate",totpop,Total,0400000US34,34,New Jersey,6686568,1400123,95885,863892,17158,1485331,382753,27068,220328,4439,4154811,885582,61929,570320,11421,1046426,131788,6888,73244,1298
est72013,"July 1, 2013 Estimate",hisp,Hispanic,0400000US34,34,New Jersey,1460663,201158,55439,22973,8042,419866,71040,16308,8997,2377,938249,120240,36523,12906,5215,102548,9878,2608,1070,450
est72013,"July 1, 2013 Estimate",nhisp,Not Hispanic,0400000US34,34,New Jersey,5223441,1212603,41657,866727,9643,1052209,310568,10716,215348,2184,3206769,775183,26192,572985,6514,964463,126852,4749,78394,945
est72013,"July 1, 2013 Estimate",totpop,Total,0400000US34,34,New Jersey,6684104,1413761,97096,889700,17685,1472075,381608,27024,224345,4561,4145018,895423,62715,585891,11729,1067011,136730,7357,79464,1395
est72014,"July 1, 2014 Estimate",hisp,Hispanic,0400000US34,34,New Jersey,1493298,208564,56904,23907,8337,428599,73759,16753,9330,2476,956664,124224,37349,13416,5368,108035,10581,2802,1161,493
est72014,"July 1, 2014 Estimate",nhisp,Not Hispanic,0400000US34,34,New Jersey,5187076,1219384,41872,890782,9884,1031941,308413,10626,218372,2241,3177631,779742,26280,588026,6675,977504,131229,4966,84384,968
est72014,"July 1, 2014 Estimate",totpop,Total,0400000US34,34,New Jersey,6680374,1427948,98776,914689,18221,1460540,382172,27379,227702,4717,4134295,903966,63629,601442,12043,1085539,141810,7768,85545,1461
est72015,"July 1, 2015 Estimate",hisp,Hispanic,0400000US34,34,New Jersey,1521368,215014,58238,24692,8540,436029,75765,17272,9656,2552,971273,127906,37943,13765,5452,114066,11343,3023,1271,536
est72015,"July 1, 2015 Estimate",nhisp,Not Hispanic,0400000US34,34,New Jersey,5146692,1224656,41942,913246,10092,1010884,305344,10484,220370,2276,3145044,783143,26251,601964,6778,990764,136169,5207,90912,1038
est72015,"July 1, 2015 Estimate",totpop,Total,0400000US34,34,New Jersey,6668060,1439670,100180,937938,18632,1446913,381109,27756,230026,4828,4116317,911049,64194,615729,12230,1104830,147512,8230,92183,1574
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US35,35,New Mexico,899746,17992,44311,8146,2893,281219,8850,16711,3514,1114,536055,8695,25341,4323,1626,82472,447,2259,309,153
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US35,35,New Mexico,862722,44534,190379,34922,2857,147639,12864,58859,9007,828,547709,27895,116389,23275,1869,167374,3775,15131,2640,160
cen42010,"April 1, 2010 Census",totpop,Total,0400000US35,35,New Mexico,1762468,62526,234690,43068,5750,428858,21714,75570,12521,1942,1083764,36590,141730,27598,3495,249846,4222,17390,2949,313
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US35,35,New Mexico,899748,17992,44311,8146,2893,281219,8850,16711,3514,1114,536056,8695,25341,4323,1626,82473,447,2259,309,153
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US35,35,New Mexico,862732,44534,190379,34923,2857,147641,12864,58859,9007,828,547716,27895,116389,23276,1869,167375,3775,15131,2640,160
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US35,35,New Mexico,1762480,62526,234690,43069,5750,428860,21714,75570,12521,1942,1083772,36590,141730,27599,3495,249848,4222,17390,2949,313
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US35,35,New Mexico,903612,18131,44847,8197,2927,281423,8882,17032,3516,1119,539040,8795,25530,4365,1649,83149,454,2285,316,159
est72010,"July 1, 2010 Estimate",nhisp,Not Hispanic,0400000US35,35,New Mexico,863190,44899,190562,35291,2891,147229,12942,58551,9067,833,547599,28162,116765,23539,1894,168362,3795,15246,2685,164
est72010,"July 1, 2010 Estimate",totpop,Total,0400000US35,35,New Mexico,1766802,63030,235409,43488,5818,428652,21824,75583,12583,1952,1086639,36957,142295,27904,3543,251511,4249,17531,3001,323
est72011,"July 1, 2011 Estimate",hisp,Hispanic,0400000US35,35,New Mexico,914279,18564,46904,8422,2997,280944,8941,18089,3581,1129,547073,9132,26397,4499,1696,86262,491,2418,342,172
est72011,"July 1, 2011 Estimate",nhisp,Not Hispanic,0400000US35,35,New Mexico,860918,46022,191802,36495,3025,145154,13114,57819,9149,858,543647,28985,118332,24425,1985,172117,3923,15651,2921,182
est72011,"July 1, 2011 Estimate",totpop,Total,0400000US35,35,New Mexico,1775197,64586,238706,44917,6022,426098,22055,75908,12730,1987,1090720,38117,144729,28924,3681,258379,4414,18069,3263,354
est72012,"July 1, 2012 Estimate",hisp,Hispanic,0400000US35,35,New Mexico,921878,18967,48660,8579,3018,278740,9027,18997,3617,1116,552673,9418,27044,4599,1713,90465,522,2619,363,189
est72012,"July 1, 2012 Estimate",nhisp,Not Hispanic,0400000US35,35,New Mexico,855889,46864,192499,37708,3120,142971,13212,56970,9328,878,532984,29513,119110,25213,2036,179934,4139,16419,3167,206
est72012,"July 1, 2012 Estimate",totpop,Total,0400000US35,35,New Mexico,1777767,65831,241159,46287,6138,421711,22239,75967,12945,1994,1085657,38931,146154,29812,3749,270399,4661,19038,3530,395
est72013,"July 1, 2013 Estimate",hisp,Hispanic,0400000US35,35,New Mexico,928084,19329,50697,8790,3071,275750,9084,20275,3687,1128,557479,9694,27594,4694,1741,94855,551,2828,409,202
est72013,"July 1, 2013 Estimate",nhisp,Not Hispanic,0400000US35,35,New Mexico,847367,47700,193536,38744,3226,140036,13343,56376,9433,909,521402,30070,120002,25864,2092,185929,4287,17158,3447,225
est72013,"July 1, 2013 Estimate",totpop,Total,0400000US35,35,New Mexico,1775451,67029,244233,47534,6297,415786,22427,76651,13120,2037,1078881,39764,147596,30558,3833,280784,4838,19986,3856,427
est72014,"July 1, 2014 Estimate",hisp,Hispanic,0400000US35,35,New Mexico,933253,19753,51590,8986,3135,272925,9205,20486,3751,1124,561174,9953,28078,4808,1795,99154,595,3026,427,216
est72014,"July 1, 2014 Estimate",nhisp,Not Hispanic,0400000US35,35,New Mexico,838183,48623,193872,39719,3259,137510,13542,55952,9542,938,508686,30505,119915,26430,2080,191987,4576,18005,3747,241
est72014,"July 1, 2014 Estimate",totpop,Total,0400000US35,35,New Mexico,1771436,68376,245462,48705,6394,410435,22747,76438,13293,2062,1069860,40458,147993,31238,3875,291141,5171,21031,4174,457
est72015,"July 1, 2015 Estimate",hisp,Hispanic,0400000US35,35,New Mexico,939053,20169,52272,9166,3206,271043,9301,20446,3834,1155,564604,10227,28581,4890,1819,103406,641,3245,442,232
est72015,"July 1, 2015 Estimate",nhisp,Not Hispanic,0400000US35,35,New Mexico,829130,49432,194445,40786,3317,135084,13862,55564,9722,946,496112,30752,119902,26983,2105,197934,4818,18979,4081,266
est72015,"July 1, 2015 Estimate",totpop,Total,0400000US35,35,New Mexico,1768183,69601,246717,49952,6523,406127,23163,76010,13556,2101,1060716,40979,148483,31873,3924,301340,5459,22224,4523,498
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US36,36,New York,2665719,648426,173733,53303,23047,740271,205933,52863,18247,6806,1723439,399309,112667,32316,14990,202009,43184,8203,2740,1251
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US36,36,New York,11565610,2977216,130313,1565778,22754,2323777,771237,36156,344357,4988,7316204,1897264,82252,1085680,15935,1925629,308715,11905,135741,1831
cen42010,"April 1, 2010 Census",totpop,Total,0400000US36,36,New York,14231329,3625642,304046,1619081,45801,3064048,977170,89019,362604,11794,9039643,2296573,194919,1117996,30925,2127638,351899,20108,138481,3082
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US36,36,New York,2665714,648426,173733,53303,23047,740270,205933,52863,18247,6806,1723435,399309,112667,32316,14990,202009,43184,8203,2740,1251
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US36,36,New York,11565602,2977213,130313,1565775,22754,2323772,771237,36156,344355,4988,7316200,1897261,82252,1085679,15935,1925630,308715,11905,135741,1831
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US36,36,New York,14231316,3625639,304046,1619078,45801,3064042,977170,89019,362602,11794,9039635,2296570,194919,1117995,30925,2127639,351899,20108,138481,3082
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US36,36,New York,2679541,651609,174292,53753,23214,744215,205971,52633,18279,6819,1731424,401951,113281,32630,15076,203902,43687,8378,2844,1319
est72010,"July 1, 2010 Estimate",nhisp,Not Hispanic,0400000US36,36,New York,11560183,2982309,130501,1576675,22971,2316834,769869,36106,346351,5025,7316240,1901919,82336,1092570,16058,1927109,310521,12059,137754,1888
est72010,"July 1, 2010 Estimate",totpop,Total,0400000US36,36,New York,14239724,3633918,304793,1630428,46185,3061049,975840,88739,364630,11844,9047664,2303870,195617,1125200,31134,2131011,354208,20437,140598,3207
est72011,"July 1, 2011 Estimate",hisp,Hispanic,0400000US36,36,New York,2738217,665939,176383,55078,23782,756869,207303,52165,18569,6807,1767900,412402,115149,33445,15523,213448,46234,9069,3064,1452
est72011,"July 1, 2011 Estimate",nhisp,Not Hispanic,0400000US36,36,New York,11543698,3005542,131532,1627524,23630,2288268,763283,35893,354753,5199,7314872,1923595,83104,1126101,16455,1940558,318664,12535,146670,1976
est72011,"July 1, 2011 Estimate",totpop,Total,0400000US36,36,New York,14281915,3671481,307915,1682602,47412,3045137,970586,88058,373322,12006,9082772,2335997,198253,1159546,31978,2154006,364898,21604,149734,3428
est72012,"July 1, 2012 Estimate",hisp,Hispanic,0400000US36,36,New York,2785112,679048,179282,56347,24286,763648,208989,52732,18967,6855,1798090,421163,116756,34145,15881,223374,48896,9794,3235,1550
est72012,"July 1, 2012 Estimate",nhisp,Not Hispanic,0400000US36,36,New York,11513249,3019610,132430,1676492,24252,2257963,754136,35582,363444,5344,7261719,1936283,83485,1155637,16843,1993567,329191,13363,157411,2065
est72012,"July 1, 2012 Estimate",totpop,Total,0400000US36,36,New York,14298361,3698658,311712,1732839,48538,3021611,963125,88314,382411,12199,9059809,2357446,200241,1189782,32724,2216941,378087,23157,160646,3615
est72013,"July 1, 2013 Estimate",hisp,Hispanic,0400000US36,36,New York,2830816,693677,180950,57611,24746,771316,211687,52006,19298,6867,1826896,430354,118390,34842,16238,232604,51636,10554,3471,1641
est72013,"July 1, 2013 Estimate",nhisp,Not Hispanic,0400000US36,36,New York,11476366,3037442,133174,1729225,24805,2230805,746688,35273,373330,5544,7216421,1951187,83783,1186767,17084,2029140,339567,14118,169128,2177
est72013,"July 1, 2013 Estimate",totpop,Total,0400000US36,36,New York,14307182,3731119,314124,1786836,49551,3002121,958375,87279,392628,12411,9043317,2381541,202173,1221609,33322,2261744,391203,24672,172599,3818
est72014,"July 1, 2014 Estimate",hisp,Hispanic,0400000US36,36,New York,2871837,706494,182699,58677,25234,777741,214477,52124,19591,6945,1851995,437690,119399,35429,16560,242101,54327,11176,3657,1729
est72014,"July 1, 2014 Estimate",nhisp,Not Hispanic,0400000US36,36,New York,11419226,3052596,133760,1784281,25387,2199921,743178,35134,381228,5689,7160340,1959663,83824,1221507,17407,2058965,349755,14802,181546,2291
est72014,"July 1, 2014 Estimate",totpop,Total,0400000US36,36,New York,14291063,3759090,316459,1842958,50621,2977662,957655,87258,400819,12634,9012335,2397353,203223,1256936,33967,2301066,404082,25978,185203,4020
est72015,"July 1, 2015 Estimate",hisp,Hispanic,0400000US36,36,New York,2910344,719009,184487,59629,25687,785254,217786,52573,20024,7098,1871654,443895,120142,35782,16750,253436,57328,11772,3823,1839
est72015,"July 1, 2015 Estimate",nhisp,Not Hispanic,0400000US36,36,New York,11356124,3067715,134039,1836921,25778,2169825,742139,34931,388119,5783,7094726,1963715,83699,1253376,17601,2091573,361861,15409,195426,2394
est72015,"July 1, 2015 Estimate",totpop,Total,0400000US36,36,New York,14266468,3786724,318526,1896550,51465,2955079,959925,87504,408143,12881,8966380,2407610,203841,1289158,34351,2345009,419189,27181,199249,4233
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US37,37,North Carolina,685233,76341,50589,11586,6423,261665,32510,20502,4971,2515,408628,42298,29432,6400,3811,14940,1533,655,215,97
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US37,37,North Carolina,6363229,2112646,162579,246619,11468,1337140,597177,47230,74074,4002,4024596,1320801,101528,159936,6957,1001493,194668,13821,12609,509
cen42010,"April 1, 2010 Census",totpop,Total,0400000US37,37,North Carolina,7048462,2188987,213168,258205,17891,1598805,629687,67732,79045,6517,4433224,1363099,130960,166336,10768,1016433,196201,14476,12824,606
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US37,37,North Carolina,685234,76341,50589,11586,6423,261665,32510,20502,4971,2515,408628,42298,29432,6400,3811,14941,1533,655,215,97
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US37,37,North Carolina,6363351,2112733,162579,246618,11468,1337138,597177,47230,74074,4002,4024642,1320877,101528,159935,6957,1001571,194679,13821,12609,509
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US37,37,North Carolina,7048585,2189074,213168,258204,17891,1598803,629687,67732,79045,6517,4433270,1363175,130960,166335,10768,1016512,196212,14476,12824,606
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US37,37,North Carolina,690187,76709,50710,11628,6420,264304,32536,20460,4975,2491,410590,42607,29576,6433,3830,15293,1566,674,220,99
est72010,"July 1, 2010 Estimate",nhisp,Not Hispanic,0400000US37,37,North Carolina,6373570,2118487,162977,249659,11636,1335423,596340,47187,74791,4020,4031080,1326076,101772,161957,7099,1007067,196071,14018,12911,517
est72010,"July 1, 2010 Estimate",totpop,Total,0400000US37,37,North Carolina,7063757,2195196,213687,261287,18056,1599727,628876,67647,79766,6511,4441670,1368683,131348,168390,10929,1022360,197637,14692,13131,616
est72011,"July 1, 2011 Estimate",hisp,Hispanic,0400000US37,37,North Carolina,706662,79907,51840,12643,6630,271736,34700,21191,5875,2708,418095,43454,29889,6510,3810,16831,1753,760,258,112
est72011,"July 1, 2011 Estimate",nhisp,Not Hispanic,0400000US37,37,North Carolina,6409519,2144961,164995,262599,11998,1330145,592975,46987,77725,4230,4045085,1349252,103214,170631,7209,1034289,202734,14794,14243,559
est72011,"July 1, 2011 Estimate",totpop,Total,0400000US37,37,North Carolina,7116181,2224868,216835,275242,18628,1601881,627675,68178,83600,6938,4463180,1392706,133103,177141,11019,1051120,204487,15554,14501,671
est72012,"July 1, 2012 Estimate",hisp,Hispanic,0400000US37,37,North Carolina,721346,84507,53377,13656,6876,276318,37951,22151,6763,2919,426304,44628,30394,6604,3826,18724,1928,832,289,131
est72012,"July 1, 2012 Estimate",nhisp,Not Hispanic,0400000US37,37,North Carolina,6449071,2170976,166839,276414,12609,1321851,590306,46763,80869,4460,4039401,1367167,104135,179636,7541,1087819,213503,15941,15909,608
est72012,"July 1, 2012 Estimate",totpop,Total,0400000US37,37,North Carolina,7170417,2255483,220216,290070,19485,1598169,628257,68914,87632,7379,4465705,1411795,134529,186240,11367,1106543,215431,16773,16198,739
est72013,"July 1, 2013 Estimate",hisp,Hispanic,0400000US37,37,North Carolina,738499,88760,54640,14791,7176,281281,40619,22889,7654,3100,436484,46007,30840,6832,3920,20734,2134,911,305,156
est72013,"July 1, 2013 Estimate",nhisp,Not Hispanic,0400000US37,37,North Carolina,6485974,2199033,168866,291173,13239,1313752,589927,46511,84284,4625,4041864,1384604,105219,189301,7934,1130358,224502,17136,17588,680
est72013,"July 1, 2013 Estimate",totpop,Total,0400000US37,37,North Carolina,7224473,2287793,223506,305964,20415,1595033,630546,69400,91938,7725,4478348,1430611,136059,196133,11854,1151092,226636,18047,17893,836
est72014,"July 1, 2014 Estimate",hisp,Hispanic,0400000US37,37,North Carolina,757065,92310,55716,15321,7305,287409,42648,23254,7949,3180,446876,47291,31437,7028,3949,22780,2371,1025,344,176
est72014,"July 1, 2014 Estimate",nhisp,Not Hispanic,0400000US37,37,North Carolina,6520697,2225587,170707,306336,13706,1307465,591054,46231,87424,4769,4043143,1398047,106236,199528,8188,1170089,236486,18240,19384,749
est72014,"July 1, 2014 Estimate",totpop,Total,0400000US37,37,North Carolina,7277762,2317897,226423,321657,21011,1594874,633702,69485,95373,7949,4490019,1445338,137673,206556,12137,1192869,238857,19265,19728,925
est72015,"July 1, 2015 Estimate",hisp,Hispanic,0400000US37,37,North Carolina,778108,95360,56847,15627,7491,294238,43912,23625,8041,3241,458607,48819,32074,7210,4061,25263,2629,1148,376,189
est72015,"July 1, 2015 Estimate",nhisp,Not Hispanic,0400000US37,37,North Carolina,6560680,2252831,172272,321444,14114,1301608,592467,45943,90348,4826,4052817,1411376,106929,209809,8466,1206255,248988,19400,21287,822
est72015,"July 1, 2015 Estimate",totpop,Total,0400000US37,37,North Carolina,7338788,2348191,229119,337071,21605,1595846,636379,69568,98389,8067,4511424,1460195,139003,217019,12527,1231518,251617,20548,21663,1011
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US38,38,North Dakota,11423,710,1894,275,105,4482,354,976,96,43,6584,353,895,171,61,357,3,23,8,1
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US38,38,North Dakota,607921,10572,41477,9006,696,127394,4503,15459,2353,253,385776,5882,23920,6328,422,94751,187,2098,325,21
cen42010,"April 1, 2010 Census",totpop,Total,0400000US38,38,North Dakota,619344,11282,43371,9281,801,131876,4857,16435,2449,296,392360,6235,24815,6499,483,95108,190,2121,333,22
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US38,38,North Dakota,11423,710,1894,275,105,4482,354,976,96,43,6584,353,895,171,61,357,3,23,8,1
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US38,38,North Dakota,607921,10572,41477,9006,696,127394,4503,15459,2353,253,385776,5882,23920,6328,422,94751,187,2098,325,21
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US38,38,North Dakota,619344,11282,43371,9281,801,131876,4857,16435,2449,296,392360,6235,24815,6499,483,95108,190,2121,333,22
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US38,38,North Dakota,11647,748,1978,280,106,4550,361,1031,101,44,6738,384,924,171,61,359,3,23,8,1
est72010,"July 1, 2010 Estimate",nhisp,Not Hispanic,0400000US38,38,North Dakota,609017,10891,41618,9135,732,127593,4602,15516,2388,258,386620,6094,23996,6421,452,94804,195,2106,326,22
est72010,"July 1, 2010 Estimate",totpop,Total,0400000US38,38,North Dakota,620664,11639,43596,9415,838,132143,4963,16547,2489,302,393358,6478,24920,6592,513,95163,198,2129,334,23
est72011,"July 1, 2011 Estimate",hisp,Hispanic,0400000US38,38,North Dakota,12852,812,2305,312,99,4916,369,1316,121,40,7551,435,968,186,58,385,8,21,5,1
est72011,"July 1, 2011 Estimate",nhisp,Not Hispanic,0400000US38,38,North Dakota,616179,12105,42401,9686,790,128660,5049,15698,2493,277,391683,6837,24535,6816,491,95836,219,2168,377,22
est72011,"July 1, 2011 Estimate",totpop,Total,0400000US38,38,North Dakota,629031,12917,44706,9998,889,133576,5418,17014,2614,317,399234,7272,25503,7002,549,96221,227,2189,382,23
